walk,seed,generation,best_fitness,mean_fitness,worst_fitness
short_walk,5,16,60.00,130.20,880.00
short_walk,5,17,60.00,206.50,3440.00
short_walk,5,18,60.00,164.50,1320.00
short_walk,5,19,60.00,166.90,3000.00
short_walk,6,0,320.00,720.00,1380.00
short_walk,6,1,320.00,545.80,880.00
short_walk,6,2,320.00,492.40,2080.00
short_walk,6,3,300.00,488.40,2140.00
short_walk,6,4,280.00,460.90,5580.00
short_walk,6,5,280.00,386.50,2960.00
short_walk,6,6,260.00,378.70,2820.00
short_walk,6,7,210.00,360.30,980.00
short_walk,6,8,210.00,356.80,2000.00
short_walk,6,9,210.00,342.70,2120.00
short_walk,6,10,210.00,364.80,4860.00
short_walk,6,11,80.00,350.60,1980.00
short_walk,6,12,80.00,266.50,1230.00
short_walk,6,13,80.00,370.20,5440.00
short_walk,6,14,40.00,303.50,5080.00
short_walk,6,15,40.00,272.50,4000.00
short_walk,6,16,40.00,234.30,2180.00
short_walk,6,17,40.00,233.00,2280.00
short_walk,6,18,40.00,269.30,4240.00
short_walk,6,19,40.00,173.40,1670.00
short_walk,7,0,440.00,731.30,1000.00
short_walk,7,1,280.00,606.70,1120.00
short_walk,7,2,280.00,476.50,880.00
short_walk,7,3,260.00,464.10,1200.00
short_walk,7,4,260.00,423.90,1120.00
short_walk,7,5,260.00,389.50,1120.00
short_walk,7,6,20.00,314.40,880.00
short_walk,7,7,260.00,310.20,880.00
short_walk,7,8,260.00,308.80,2280.00
short_walk,7,9,20.00,314.20,1720.00
short_walk,7,10,20.00,302.50,1160.00
short_walk,7,11,20.00,260.50,1720.00
short_walk,7,12,20.00,197.50,880.00
short_walk,7,13,20.00,145.00,900.00
short_walk,7,14,20.00,135.50,1320.00
short_walk,7,15,20.00,127.80,900.00
short_walk,7,16,0.00,114.60,1100.00
short_walk,8,0,300.00,721.20,880.00
short_walk,8,1,300.00,579.40,2660.00
short_walk,8,2,260.00,450.60,880.00
short_walk,8,3,260.00,403.20,880.00
short_walk,8,4,260.00,360.20,940.00
short_walk,8,5,260.00,348.40,1300.00
short_walk,8,6,100.00,382.90,2980.00
short_walk,8,7,100.00,332.00,2640.00
short_walk,8,8,100.00,353.10,2420.00
short_walk,8,9,80.00,267.20,880.00
short_walk,8,10,60.00,285.10,1860.00
short_walk,8,11,60.00,276.50,2600.00
short_walk,8,12,60.00,257.30,2360.00
short_walk,8,13,60.00,292.40,3020.00
short_walk,8,14,60.00,264.70,1980.00
short_walk,8,15,60.00,190.90,1520.00
short_walk,8,16,60.00,171.10,2000.00
short_walk,8,17,60.00,215.50,2960.00
short_walk,8,18,60.00,156.10,1560.00
short_walk,8,19,60.00,130.20,1560.00
short_walk,9,0,440.00,710.80,1260.00
short_walk,9,1,440.00,563.40,1320.00
short_walk,9,2,440.00,478.80,880.00
short_walk,9,3,320.00,477.00,1380.00
short_walk,9,4,80.00,461.50,1120.00
short_walk,9,5,80.00,476.20,980.00
short_walk,9,6,80.00,433.70,2000.00
short_walk,9,7,80.00,388.10,2820.00
short_walk,9,8,80.00,251.20,880.00
short_walk,9,9,80.00,232.40,2820.00
short_walk,9,10,80.00,143.40,1320.00
short_walk,9,11,80.00,160.20,3000.00
short_walk,9,12,80.00,156.00,3000.00
short_walk,9,13,80.00,147.60,1740.00
short_walk,9,14,80.00,155.70,1320.00
short_walk,9,15,80.00,153.80,3000.00
short_walk,9,16,80.00,144.20,1740.00
short_walk,9,17,80.00,114.60,980.00
short_walk,9,18,80.00,175.00,3000.00
short_walk,9,19,80.00,193.00,1740.00
short_walk,10,0,440.00,729.00,1340.00
short_walk,10,1,440.00,574.20,1380.00
short_walk,10,2,120.00,492.20,1320.00
short_walk,10,3,80.00,437.40,1000.00
short_walk,10,4,80.00,427.10,1120.00
short_walk,10,5,20.00,416.50,5500.00
short_walk,10,6,20.00,300.60,980.00
short_walk,10,7,20.00,230.10,980.00
short_walk,10,8,20.00,134.50,880.00
short_walk,10,9,20.00,174.10,1340.00
short_walk,10,10,20.00,159.80,1460.00
short_walk,10,11,20.00,136.30,1800.00
short_walk,10,12,20.00,88.90,2000.00
short_walk,10,13,20.00,103.80,2000.00
short_walk,10,14,20.00,123.60,1340.00
short_walk,10,15,20.00,88.60,2000.00
short_walk,10,16,20.00,76.80,880.00
short_walk,10,17,20.00,96.40,1560.00
short_walk,10,18,20.00,124.60,2000.00
short_walk,10,19,20.00,96.20,1120.00
triangle_walk,1,0,1260.00,2049.20,2200.00
triangle_walk,1,1,760.00,1888.80,2200.00
triangle_walk,1,2,760.00,1759.50,2560.00
triangle_walk,1,3,680.00,1610.70,2200.00
triangle_walk,1,4,320.00,1387.80,2560.00
triangle_walk,1,5,320.00,1146.90,2200.00
triangle_walk,1,6,320.00,941.50,2600.00
triangle_walk,1,7,320.00,804.60,2780.00
triangle_walk,1,8,320.00,688.60,2200.00
triangle_walk,1,9,320.00,601.60,2560.00
triangle_walk,1,10,320.00,627.60,2200.00
triangle_walk,1,11,320.00,612.90,7600.00
triangle_walk,1,12,320.00,637.40,7600.00
triangle_walk,1,13,280.00,646.20,2600.00
triangle_walk,1,14,280.00,717.30,8380.00
triangle_walk,1,15,280.00,585.00,2640.00
triangle_walk,1,16,280.00,669.40,5500.00
triangle_walk,1,17,280.00,622.30,3800.00
triangle_walk,1,18,280.00,654.70,7600.00
triangle_walk,1,19,240.00,568.10,2640.00
triangle_walk,2,0,780.00,2006.80,2200.00
triangle_walk,2,1,780.00,1853.80,2200.00
triangle_walk,2,2,780.00,1634.60,2200.00
triangle_walk,2,3,660.00,1351.20,2200.00
triangle_walk,2,4,660.00,1132.80,1910.00
triangle_walk,2,5,660.00,955.00,4760.00
triangle_walk,2,6,660.00,926.40,4840.00
triangle_walk,2,7,420.00,905.50,9240.00
triangle_walk,2,8,420.00,970.00,5040.00
triangle_walk,2,9,420.00,881.20,5040.00
triangle_walk,2,10,420.00,852.50,5680.00
triangle_walk,2,11,420.00,721.80,5540.00
triangle_walk,2,12,420.00,665.30,5040.00
triangle_walk,2,13,280.00,583.20,3840.00
triangle_walk,2,14,280.00,701.70,4960.00
triangle_walk,2,15,280.00,876.00,5680.00
triangle_walk,2,16,280.00,784.20,4640.00
triangle_walk,2,17,280.00,595.40,3320.00
triangle_walk,2,18,280.00,517.70,4640.00
triangle_walk,2,19,240.00,812.40,6340.00
triangle_walk,3,0,1260.00,2027.80,2200.00
