walk,seed,generation,best_fitness,mean_fitness,worst_fitness
triangle_walk,2,2,1220.00,1872.90,6160.00
triangle_walk,2,3,1220.00,1725.90,2240.00
triangle_walk,2,4,1220.00,1628.20,2200.00
triangle_walk,2,5,640.00,1526.30,5200.00
triangle_walk,2,6,640.00,1368.70,9420.00
triangle_walk,2,7,640.00,1279.00,5200.00
triangle_walk,2,8,640.00,1131.80,2400.00
triangle_walk,2,9,640.00,1057.70,7080.00
triangle_walk,2,10,640.00,838.80,5200.00
triangle_walk,2,11,640.00,835.30,4800.00
triangle_walk,2,12,640.00,721.60,1580.00
triangle_walk,2,13,640.00,921.80,14460.00
triangle_walk,2,14,640.00,881.90,12600.00
triangle_walk,2,15,420.00,885.20,12600.00
triangle_walk,2,16,420.00,781.00,2200.00
triangle_walk,2,17,420.00,847.70,5200.00
triangle_walk,2,18,420.00,785.90,5200.00
triangle_walk,2,19,420.00,859.00,8640.00
triangle_walk,3,0,1640.00,2093.20,2200.00
triangle_walk,3,1,680.00,2058.80,6880.00
triangle_walk,3,2,680.00,1773.40,2400.00
triangle_walk,3,3,680.00,1749.00,7740.00
triangle_walk,3,4,680.00,1327.00,3060.00
triangle_walk,3,5,680.00,1172.50,10740.00
triangle_walk,3,6,460.00,755.60,2200.00
triangle_walk,3,7,460.00,838.60,4080.00
triangle_walk,3,8,460.00,874.60,10740.00
triangle_walk,3,9,460.00,1245.70,11220.00
triangle_walk,3,10,460.00,814.20,3540.00
triangle_walk,3,11,460.00,814.20,12420.00
triangle_walk,3,12,460.00,855.60,5280.00
triangle_walk,3,13,460.00,775.10,2300.00
triangle_walk,3,14,460.00,647.80,2220.00
triangle_walk,3,15,280.00,801.00,12060.00
triangle_walk,3,16,280.00,676.90,5360.00
triangle_walk,3,17,280.00,692.70,9420.00
triangle_walk,3,18,280.00,653.10,11440.00
triangle_walk,3,19,280.00,640.50,5200.00
triangle_walk,4,0,920.00,2105.00,2280.00
triangle_walk,4,1,1100.00,2042.20,6880.00
triangle_walk,4,2,680.00,1867.00,6160.00
triangle_walk,4,3,680.00,1675.20,2200.00
triangle_walk,4,4,680.00,1581.10,5200.00
triangle_walk,4,5,480.00,1318.40,3540.00
triangle_walk,4,6,480.00,931.50,2200.00
triangle_walk,4,7,480.00,795.70,2200.00
triangle_walk,4,8,480.00,1029.20,10740.00
triangle_walk,4,9,480.00,896.40,6160.00
triangle_walk,4,10,480.00,877.60,5040.00
triangle_walk,4,11,460.00,819.40,6000.00
triangle_walk,4,12,460.00,980.00,10900.00
triangle_walk,4,13,240.00,984.20,13200.00
triangle_walk,4,14,240.00,774.90,10380.00
triangle_walk,4,15,240.00,672.00,5040.00
triangle_walk,4,16,240.00,902.60,12960.00
triangle_walk,4,17,240.00,817.30,10860.00
triangle_walk,4,18,240.00,806.20,10860.00
triangle_walk,4,19,280.00,729.00,9660.00
triangle_walk,5,0,1400.00,2112.10,2220.00
triangle_walk,5,1,1400.00,2031.20,5200.00
triangle_walk,5,2,1260.00,1885.40,5200.00
triangle_walk,5,3,1260.00,1745.70,5200.00
triangle_walk,5,4,1260.00,1603.80,2200.00
triangle_walk,5,5,720.00,1625.60,6780.00
triangle_walk,5,6,720.00,1476.20,7160.00
triangle_walk,5,7,680.00,1288.60,4020.00
triangle_walk,5,8,680.00,1114.90,3140.00
triangle_walk,5,9,240.00,1250.40,12820.00
triangle_walk,5,10,240.00,990.30,3540.00
triangle_walk,5,11,240.00,1006.80,5080.00
