walk,seed,generation,best_fitness,mean_fitness,worst_fitness
long_walk,10,3,2120.00,2208.00,2640.00
long_walk,10,4,2120.00,2229.10,3420.00
long_walk,10,5,1220.00,2192.60,3180.00
long_walk,10,6,2120.00,2162.40,2640.00
long_walk,10,7,2120.00,2144.50,2640.00
long_walk,10,8,1560.00,2144.10,2640.00
long_walk,10,9,1560.00,2153.30,3420.00
long_walk,10,10,1560.00,2105.80,2640.00
long_walk,10,11,1140.00,2078.60,2640.00
long_walk,10,12,1140.00,1990.50,2800.00
long_walk,10,13,1140.00,1888.80,3080.00
long_walk,10,14,1140.00,1718.00,3860.00
long_walk,10,15,1140.00,1588.10,3860.00
long_walk,10,16,1140.00,1536.40,7740.00
long_walk,10,17,1140.00,1424.90,4300.00
long_walk,10,18,1020.00,1546.80,7740.00
long_walk,10,19,1140.00,1382.70,2960.00
short_walk,1,0,300.00,748.20,880.00
short_walk,1,1,300.00,635.00,1640.00
short_walk,1,2,300.00,526.70,1820.00
short_walk,1,3,300.00,470.40,1640.00
short_walk,1,4,300.00,481.80,1880.00
short_walk,1,5,300.00,414.80,2960.00
short_walk,1,6,300.00,422.40,2960.00
short_walk,1,7,220.00,366.70,1640.00
short_walk,1,8,220.00,488.80,5600.00
short_walk,1,9,220.00,457.00,2960.00
short_walk,1,10,60.00,388.00,2960.00
short_walk,1,11,60.00,323.90,2240.00
short_walk,1,12,60.00,311.40,2080.00
short_walk,1,13,60.00,279.60,1170.00
short_walk,1,14,60.00,303.80,2080.00
short_walk,1,15,60.00,264.60,1880.00
short_walk,1,16,60.00,260.30,1800.00
short_walk,1,17,50.00,206.60,1640.00
short_walk,1,18,50.00,251.00,1420.00
short_walk,1,19,50.00,291.50,2080.00
short_walk,2,0,440.00,775.60,2340.00
short_walk,2,1,440.00,680.20,3400.00
short_walk,2,2,440.00,511.20,880.00
short_walk,2,3,360.00,496.00,1860.00
short_walk,2,4,360.00,453.80,880.00
short_walk,2,5,360.00,464.90,880.00
short_walk,2,6,220.00,467.90,1200.00
short_walk,2,7,360.00,474.90,2200.00
short_walk,2,8,360.00,436.80,3500.00
short_walk,2,9,220.00,397.50,880.00
short_walk,2,10,220.00,394.80,1180.00
short_walk,2,11,220.00,426.30,1200.00
short_walk,2,12,220.00,390.40,920.00
short_walk,2,13,220.00,353.80,880.00
short_walk,2,14,160.00,335.00,1320.00
short_walk,2,15,160.00,292.60,2520.00
short_walk,2,16,80.00,262.40,1180.00
short_walk,2,17,20.00,283.50,1640.00
short_walk,2,18,20.00,301.30,2320.00
short_walk,2,19,20.00,233.00,1540.00
short_walk,3,0,440.00,759.80,920.00
short_walk,3,1,440.00,699.80,2700.00
short_walk,3,2,440.00,555.20,1220.00
short_walk,3,3,360.00,521.80,1860.00
short_walk,3,4,360.00,501.80,1640.00
short_walk,3,5,360.00,482.00,1860.00
short_walk,3,6,80.00,497.00,4280.00
short_walk,3,7,80.00,459.20,1640.00
short_walk,3,8,80.00,410.90,1200.00
short_walk,3,9,80.00,371.50,2700.00
short_walk,3,10,80.00,279.60,880.00
short_walk,3,11,80.00,247.90,2060.00
short_walk,3,12,80.00,201.90,1260.00
short_walk,3,13,80.00,181.20,1180.00
short_walk,3,14,80.00,160.30,1000.00
short_walk,3,15,80.00,186.40,2060.00
short_walk,3,16,80.00,156.40,3400.00
short_walk,3,17,80.00,184.90,2060.00
short_walk,3,18,80.00,215.90,1660.00
short_walk,3,19,80.00,229.50,2060.00
short_walk,4,0,440.00,792.40,1640.00
short_walk,4,1,440.00,654.20,880.00
short_walk,4,2,300.00,519.60,1620.00
short_walk,4,3,300.00,478.20,1640.00
short_walk,4,4,360.00,499.00,1640.00
short_walk,4,5,360.00,444.30,880.00
short_walk,4,6,360.00,469.00,1180.00
short_walk,4,7,360.00,457.80,2220.00
short_walk,4,8,360.00,440.70,1300.00
